rn,destSt,destNm,trDr,nextStaId,nextStpId,nextStaNm,prdt,arrT,flags,lat,lon,heading,resp_time,isApp,isDly
200,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:31:03,2/16/2023 9:33:03,,41.9758,-87.77222,299,2/16/2023 9:32:14,0,0
112,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:55:28,2/16/2023 9:57:28,,41.9758,-87.77222,299,2/16/2023 9:56:16,0,0
104,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 7:59:18,2/16/2023 8:01:18,,41.9758,-87.77222,299,2/16/2023 8:00:16,0,0
105,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:27:32,2/16/2023 8:29:32,,41.9758,-87.77222,299,2/16/2023 8:28:15,0,0
118,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:31:43,2/16/2023 8:33:43,,41.9758,-87.77222,299,2/16/2023 8:32:11,0,0
106,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:40:54,2/16/2023 8:42:54,,41.9758,-87.77222,299,2/16/2023 8:42:11,0,0
112,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:19:39,2/16/2023 16:21:39,,41.9758,-87.77222,299,2/16/2023 16:20:19,0,0
114,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:41:14,2/16/2023 16:43:14,,41.9758,-87.77222,299,2/16/2023 16:42:13,0,0
220,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:45:23,2/16/2023 16:47:23,,41.9758,-87.77222,299,2/16/2023 16:46:17,0,0
118,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:15:51,2/16/2023 17:17:51,,41.9758,-87.77222,299,2/16/2023 17:16:14,0,0
215,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:35:00,2/16/2023 17:37:00,,41.9758,-87.77222,299,2/16/2023 17:36:17,0,0
119,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:49:59,2/16/2023 17:51:59,,41.9758,-87.77222,299,2/16/2023 17:50:17,0,0
203,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:01:31,2/15/2023 9:05:31,,41.97063,-87.76089,293,2/15/2023 9:02:18,0,0
112,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:31:30,2/15/2023 9:35:30,,41.97063,-87.76089,293,2/15/2023 9:32:20,0,0
120,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:57:40,2/15/2023 10:02:40,,41.97063,-87.76089,293,2/15/2023 9:58:17,0,0
0104,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 7:58:30,2/15/2023 8:02:30,,41.97063,-87.76089,293,2/15/2023 8:00:22,0,0
201,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:09:36,2/15/2023 8:13:36,,41.97063,-87.76089,293,2/15/2023 8:10:15,0,0
0209,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:25:43,2/15/2023 8:29:43,,41.97063,-87.76089,293,2/15/2023 8:26:18,0,0
106,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:29:59,2/15/2023 8:33:59,,41.97063,-87.76089,293,2/15/2023 8:30:20,0,0
0211,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:46:14,2/15/2023 8:50:14,,41.97063,-87.76089,293,2/15/2023 8:48:18,0,0
0211,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:46:14,2/15/2023 8:50:14,,41.97063,-87.76089,293,2/15/2023 8:50:17,0,0
0211,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:46:14,2/15/2023 8:50:14,,41.97063,-87.76089,293,2/15/2023 8:52:21,0,1
117,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:55:36,2/15/2023 8:59:36,,41.97063,-87.76089,293,2/15/2023 8:56:18,0,0
117,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:21:22,2/15/2023 16:25:22,,41.97063,-87.76089,293,2/15/2023 16:22:18,0,0
108,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:21:26,2/16/2023 9:26:26,,41.97063,-87.76089,293,2/16/2023 9:22:15,0,0
112,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:53:19,2/16/2023 9:58:19,,41.97063,-87.76089,293,2/16/2023 9:54:17,0,0
209,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:09:46,2/16/2023 8:13:46,,41.97063,-87.76089,293,2/16/2023 8:10:16,0,0
105,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:25:25,2/16/2023 8:29:25,,41.97063,-87.76089,293,2/16/2023 8:26:15,0,0
118,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:29:51,2/16/2023 8:33:51,,41.97063,-87.76089,293,2/16/2023 8:30:15,0,0
112,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:17:42,2/16/2023 16:21:42,,41.97063,-87.76089,293,2/16/2023 16:18:15,0,0
114,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:38:58,2/16/2023 16:42:58,,41.97063,-87.76089,293,2/16/2023 16:40:18,0,0
220,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:43:19,2/16/2023 16:47:19,,41.97063,-87.76089,293,2/16/2023 16:44:13,0,0
117,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:01:48,2/16/2023 17:05:48,,41.97063,-87.76089,293,2/16/2023 17:02:14,0,0
118,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:13:49,2/16/2023 17:17:49,,41.97063,-87.76089,293,2/16/2023 17:14:16,0,0
222,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 17:23:57,2/15/2023 17:27:57,,41.97208,-87.76551,292,2/15/2023 17:24:20,0,0
217,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 17:33:56,2/15/2023 17:37:56,,41.97208,-87.76551,292,2/15/2023 17:34:18,0,0
221,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:55:58,2/15/2023 16:59:58,,41.97208,-87.76551,292,2/15/2023 16:56:18,0,0
215,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:33:51,2/16/2023 17:36:51,,41.97208,-87.76551,292,2/16/2023 17:34:13,0,0
108,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:19:58,2/15/2023 9:22:58,,41.973,-87.76724,298,2/15/2023 9:20:15,0,0
106,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:39:57,2/16/2023 8:42:57,,41.973,-87.76724,298,2/16/2023 8:40:12,0,0
222,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 17:27:46,2/15/2023 17:28:46,,41.98244,-87.7851,278,2/15/2023 17:28:18,1,0
222,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 17:37:38,2/15/2023 17:38:38,,41.98244,-87.7851,278,2/15/2023 17:38:15,1,0
112,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:01:50,2/15/2023 16:02:50,,41.98244,-87.7851,278,2/15/2023 16:02:17,1,0
117,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:25:35,2/15/2023 16:26:35,,41.98244,-87.7851,278,2/15/2023 16:26:17,1,0
100,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:13:26,2/16/2023 9:14:26,,41.98244,-87.7851,278,2/16/2023 9:14:16,1,0
108,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:25:47,2/16/2023 9:26:47,,41.98244,-87.7851,278,2/16/2023 9:26:16,1,0
112,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:57:54,2/16/2023 9:58:54,,41.98244,-87.7851,278,2/16/2023 9:58:15,1,0
104,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:01:41,2/16/2023 8:02:41,,41.98244,-87.7851,278,2/16/2023 8:02:12,1,0
105,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:29:54,2/16/2023 8:30:54,,41.98244,-87.7851,278,2/16/2023 8:30:15,1,0
112,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:21:57,2/16/2023 16:22:57,,41.98244,-87.7851,278,2/16/2023 16:22:15,1,0
114,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:43:47,2/16/2023 16:44:47,,41.98244,-87.7851,278,2/16/2023 16:44:13,1,0
220,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:47:40,2/16/2023 16:48:40,,41.98244,-87.7851,278,2/16/2023 16:48:15,1,0
100,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:17:26,2/15/2023 9:18:26,,41.98248,-87.78814,269,2/15/2023 9:18:15,1,0
107,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:19:14,2/15/2023 9:20:14,,41.98248,-87.78814,269,2/15/2023 9:20:15,1,0
108,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:23:34,2/15/2023 9:24:34,,41.98248,-87.78814,269,2/15/2023 9:24:15,1,0
200,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:31:57,2/15/2023 9:32:57,,41.98248,-87.78814,269,2/15/2023 9:32:20,1,0
0201,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:13:43,2/15/2023 8:14:43,,41.98248,-87.78814,269,2/15/2023 8:14:16,1,0
0209,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:29:51,2/15/2023 8:30:51,,41.98248,-87.78814,269,2/15/2023 8:30:20,1,0
106,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:33:43,2/15/2023 8:34:43,,41.98248,-87.78814,269,2/15/2023 8:34:17,1,0
115,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 17:49:41,2/15/2023 17:50:41,,41.98248,-87.78814,269,2/15/2023 17:50:21,1,0
114,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:43:35,2/15/2023 16:44:35,,41.98248,-87.78814,269,2/15/2023 16:44:17,1,0
220,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:49:37,2/15/2023 16:50:37,,41.98248,-87.78814,269,2/15/2023 16:50:14,1,0
221,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:59:57,2/15/2023 17:00:57,,41.98248,-87.78814,269,2/15/2023 17:00:17,1,0
107,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:15:16,2/16/2023 9:16:16,,41.98248,-87.78814,269,2/16/2023 9:16:17,1,0
200,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:33:53,2/16/2023 9:34:53,,41.98248,-87.78814,269,2/16/2023 9:34:18,1,0
106,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:43:42,2/16/2023 8:44:42,,41.98248,-87.78814,269,2/16/2023 8:44:15,1,0
215,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:37:47,2/16/2023 17:38:47,,41.98248,-87.78814,269,2/16/2023 17:38:14,1,0
106,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 9:05:55,2/15/2023 9:06:55,,41.98232,-87.8089,89,2/15/2023 9:06:18,1,0
117,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 9:19:57,2/15/2023 9:21:57,,41.98232,-87.8089,89,2/15/2023 9:20:15,0,0
108,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 9:37:55,2/15/2023 9:39:55,,41.98232,-87.8089,89,2/15/2023 9:38:16,0,0
207,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 9:51:59,2/15/2023 9:53:59,,41.98232,-87.8089,89,2/15/2023 9:52:14,0,0
104,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 8:05:56,2/15/2023 8:06:56,,41.98232,-87.8089,89,2/15/2023 8:06:15,1,0
122,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 8:19:56,2/15/2023 8:20:56,,41.98232,-87.8089,89,2/15/2023 8:20:19,1,0
201,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 8:27:55,2/15/2023 8:29:55,,41.98232,-87.8089,89,2/15/2023 8:28:16,0,0
209,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 8:41:56,2/15/2023 8:42:56,,41.98232,-87.8089,89,2/15/2023 8:42:17,1,0
211,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 8:43:54,2/15/2023 8:45:54,,41.98232,-87.8089,89,2/15/2023 8:44:18,0,0
214,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 17:09:53,2/15/2023 17:10:53,,41.98232,-87.8089,89,2/15/2023 17:10:17,1,0
221,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 17:55:57,2/15/2023 17:56:57,,41.98232,-87.8089,89,2/15/2023 17:56:19,1,0
131,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 16:09:57,2/15/2023 16:10:57,,41.98232,-87.8089,89,2/15/2023 16:10:18,1,0
118,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 9:09:59,2/16/2023 9:11:59,,41.98232,-87.8089,89,2/16/2023 9:10:16,0,0
106,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 9:25:54,2/16/2023 9:26:54,,41.98232,-87.8089,89,2/16/2023 9:26:16,1,0
105,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 8:47:58,2/16/2023 8:48:58,,41.98232,-87.8089,89,2/16/2023 8:48:17,1,0
209,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 8:53:54,2/16/2023 8:54:54,,41.98232,-87.8089,89,2/16/2023 8:54:16,1,0
125,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 16:09:56,2/16/2023 16:11:56,,41.98232,-87.8089,89,2/16/2023 16:10:14,0,0
131,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 16:25:57,2/16/2023 16:27:57,,41.98232,-87.8089,89,2/16/2023 16:26:16,0,0
214,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 16:55:54,2/16/2023 16:57:54,,41.98232,-87.8089,89,2/16/2023 16:56:16,0,0
123,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 17:09:54,2/16/2023 17:10:54,,41.98232,-87.8089,89,2/16/2023 17:10:16,1,0
220,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 17:39:54,2/16/2023 17:40:54,,41.98232,-87.8089,89,2/16/2023 17:40:14,1,0
128,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 17:53:52,2/16/2023 17:55:52,,41.98232,-87.8089,89,2/16/2023 17:54:20,0,0
206,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 9:43:41,2/15/2023 9:44:41,,41.98454,-87.82938,91,2/15/2023 9:44:19,1,0
115,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 8:55:53,2/15/2023 8:56:53,,41.98454,-87.82938,91,2/15/2023 8:56:18,1,0
200,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 8:01:49,2/16/2023 8:02:49,,41.98454,-87.82938,91,2/16/2023 8:02:12,1,0
212,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 8:19:51,2/16/2023 8:20:51,,41.98454,-87.82938,91,2/16/2023 8:20:14,1,0
106,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 9:03:47,2/15/2023 9:05:47,,41.98429,-87.83803,87,2/15/2023 9:04:17,0,0
206,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 9:38:52,2/15/2023 9:40:52,,41.98429,-87.83803,87,2/15/2023 9:40:19,0,0
206,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 9:38:52,2/15/2023 9:40:52,,41.98429,-87.83803,87,2/15/2023 9:42:15,0,0
104,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 8:03:36,2/15/2023 8:05:36,,41.98429,-87.83803,87,2/15/2023 8:04:18,0,0
240,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 8:11:58,2/15/2023 8:13:58,,41.98429,-87.83803,87,2/15/2023 8:12:18,0,0
209,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 8:34:36,2/15/2023 8:36:36,,41.98429,-87.83803,87,2/15/2023 8:36:19,0,0
209,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 8:34:36,2/15/2023 8:36:36,,41.98429,-87.83803,87,2/15/2023 8:38:19,0,0
209,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 8:34:36,2/15/2023 8:36:36,,41.98429,-87.83803,87,2/15/2023 8:40:19,0,1
220,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 17:22:54,2/15/2023 17:24:54,,41.98429,-87.83803,87,2/15/2023 17:24:20,0,0
219,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 17:37:20,2/15/2023 17:40:20,,41.98429,-87.83803,87,2/15/2023 17:38:15,0,0
221,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 17:53:33,2/15/2023 17:55:33,,41.98429,-87.83803,87,2/15/2023 17:54:18,0,0
131,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 16:07:58,2/15/2023 16:09:58,,41.98429,-87.83803,87,2/15/2023 16:08:17,0,0
122,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 16:55:09,2/15/2023 16:57:09,,41.98429,-87.83803,87,2/15/2023 16:56:18,0,0
106,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 9:23:57,2/16/2023 9:25:57,,41.98429,-87.83803,87,2/16/2023 9:24:17,0,0
108,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 9:39:52,2/16/2023 9:41:52,,41.98429,-87.83803,87,2/16/2023 9:40:16,0,0
205,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 8:09:22,2/16/2023 8:11:22,,41.98429,-87.83803,87,2/16/2023 8:10:16,0,0
104,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 8:29:16,2/16/2023 8:31:16,,41.98429,-87.83803,87,2/16/2023 8:30:15,0,0
105,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 8:45:28,2/16/2023 8:47:28,,41.98429,-87.83803,87,2/16/2023 8:46:13,0,0
209,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 8:51:33,2/16/2023 8:53:33,,41.98429,-87.83803,87,2/16/2023 8:52:12,0,0
127,0,UIC-Halsted,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 16:37:25,2/16/2023 16:39:25,,41.98429,-87.83803,87,2/16/2023 16:38:17,0,0
214,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 16:53:21,2/16/2023 16:55:21,,41.98429,-87.83803,87,2/16/2023 16:54:13,0,0
123,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 17:07:29,2/16/2023 17:09:29,,41.98429,-87.83803,87,2/16/2023 17:08:15,0,0
134,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 17:23:01,2/16/2023 17:25:01,,41.98429,-87.83803,87,2/16/2023 17:24:16,0,0
220,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 17:37:41,2/16/2023 17:39:41,,41.98429,-87.83803,87,2/16/2023 17:38:14,0,0
220,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 17:25:51,2/15/2023 17:26:51,,41.98383,-87.82136,97,2/15/2023 17:26:16,1,0
108,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 9:41:58,2/16/2023 9:42:58,,41.98383,-87.82136,97,2/16/2023 9:42:16,1,0
214,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 17:08:59,2/15/2023 17:09:59,,41.98455,-87.83203,88,2/15/2023 17:09:13,1,0
218,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 16:25:48,2/15/2023 16:26:48,,41.98455,-87.83203,88,2/15/2023 16:26:17,1,0
213,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 16:39:48,2/15/2023 16:40:48,,41.98455,-87.83203,88,2/15/2023 16:40:13,1,0
219,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/15/2023 17:39:45,2/15/2023 17:40:45,,41.98236,-87.81361,99,2/15/2023 17:40:19,1,0
205,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 8:11:54,2/16/2023 8:12:54,,41.98236,-87.81361,99,2/16/2023 8:12:11,1,0
127,0,UIC-Halsted,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 16:39:59,2/16/2023 16:40:59,,41.98236,-87.81361,99,2/16/2023 16:40:18,1,0
207,30077,Forest Park,5,40750,30146,Harlem (O'Hare Branch),2/16/2023 9:57:55,2/16/2023 9:58:55,,41.98434,-87.82558,94,2/16/2023 9:58:15,1,0
120,30171,O'Hare,1,40790,30153,Monroe,2/15/2023 9:21:49,2/15/2023 9:22:49,,41.87818,-87.6293,358,2/15/2023 9:22:19,1,0
211,30171,O'Hare,1,40790,30153,Monroe,2/15/2023 8:15:56,2/15/2023 8:16:56,,41.87818,-87.6293,358,2/15/2023 8:16:18,1,0
117,30171,O'Hare,1,40790,30153,Monroe,2/15/2023 8:19:28,2/15/2023 8:20:28,,41.87818,-87.6293,358,2/15/2023 8:20:19,1,0
100,30171,O'Hare,1,40790,30153,Monroe,2/15/2023 8:37:23,2/15/2023 8:38:23,,41.87818,-87.6293,358,2/15/2023 8:38:19,1,0
107,30171,O'Hare,1,40790,30153,Monroe,2/15/2023 8:39:14,2/15/2023 8:40:14,,41.87818,-87.6293,358,2/15/2023 8:40:19,1,0
223,30171,O'Hare,1,40790,30153,Monroe,2/15/2023 17:25:56,2/15/2023 17:26:56,,41.87818,-87.6293,358,2/15/2023 17:26:16,1,0
126,30171,O'Hare,1,40790,30153,Monroe,2/15/2023 17:35:22,2/15/2023 17:36:22,,41.87818,-87.6293,358,2/15/2023 17:36:16,1,0
120,30171,O'Hare,1,40790,30153,Monroe,2/15/2023 17:47:21,2/15/2023 17:48:21,,41.87818,-87.6293,358,2/15/2023 17:48:16,1,0
118,30171,O'Hare,1,40790,30153,Monroe,2/15/2023 16:33:40,2/15/2023 16:34:40,,41.87818,-87.6293,358,2/15/2023 16:34:16,1,0
222,30171,O'Hare,1,40790,30153,Monroe,2/15/2023 16:47:25,2/15/2023 16:48:25,,41.87818,-87.6293,358,2/15/2023 16:48:18,1,0
119,30171,O'Hare,1,40790,30153,Monroe,2/16/2023 9:11:21,2/16/2023 9:12:21,,41.87818,-87.6293,358,2/16/2023 9:12:12,1,0
111,30171,O'Hare,1,40790,30153,Monroe,2/16/2023 9:35:13,2/16/2023 9:36:13,,41.87818,-87.6293,358,2/16/2023 9:36:15,1,0
120,30171,O'Hare,1,40790,30153,Monroe,2/16/2023 9:51:25,2/16/2023 9:52:25,,41.87818,-87.6293,358,2/16/2023 9:52:15,1,0
118,30171,O'Hare,1,40790,30153,Monroe,2/16/2023 8:01:37,2/16/2023 8:02:37,,41.87818,-87.6293,358,2/16/2023 8:02:12,1,0
100,0,O'Hare,1,40790,30153,Monroe,2/16/2023 8:37:26,2/16/2023 8:38:26,,41.87818,-87.6293,358,2/16/2023 8:38:15,1,0
107,30171,O'Hare,1,40790,30153,Monroe,2/16/2023 8:39:44,2/16/2023 8:40:44,,41.87818,-87.6293,358,2/16/2023 8:40:12,1,0
108,30171,O'Hare,1,40790,30153,Monroe,2/16/2023 8:51:45,2/16/2023 8:52:45,,41.87818,-87.6293,358,2/16/2023 8:52:12,1,0
114,30171,O'Hare,1,40790,30153,Monroe,2/16/2023 16:03:50,2/16/2023 16:04:50,,41.87818,-87.6293,358,2/16/2023 16:04:15,1,0
220,30171,O'Hare,1,40790,30153,Monroe,2/16/2023 16:11:38,2/16/2023 16:12:38,,41.87818,-87.6293,358,2/16/2023 16:12:18,1,0
128,30171,O'Hare,1,40790,30153,Monroe,2/16/2023 16:21:18,2/16/2023 16:22:18,,41.87818,-87.6293,358,2/16/2023 16:22:15,1,0
118,30171,O'Hare,1,40790,30153,Monroe,2/16/2023 16:35:25,2/16/2023 16:36:25,,41.87818,-87.6293,358,2/16/2023 16:36:15,1,0
221,30171,O'Hare,1,40790,30153,Monroe,2/16/2023 16:47:28,2/16/2023 16:48:28,,41.87818,-87.6293,358,2/16/2023 16:48:15,1,0
207,30077,Forest Park,5,40790,30154,Monroe,2/14/2023 10:35:13,2/14/2023 10:36:13,,41.88255,-87.62943,179,2/14/2023 10:35:35,1,0
201,30077,Forest Park,5,40790,30154,Monroe,2/15/2023 9:01:48,2/15/2023 9:02:48,,41.88316,-87.62944,179,2/15/2023 9:02:18,1,0
209,30077,Forest Park,5,40790,30154,Monroe,2/15/2023 9:21:28,2/15/2023 9:22:28,,41.88316,-87.62944,179,2/15/2023 9:22:19,1,0
211,30077,Forest Park,5,40790,30154,Monroe,2/15/2023 9:23:18,2/15/2023 9:24:18,,41.88316,-87.62944,179,2/15/2023 9:24:15,1,0
117,30077,Forest Park,5,40790,30154,Monroe,2/15/2023 9:55:31,2/15/2023 9:56:31,,41.88316,-87.62944,179,2/15/2023 9:56:19,1,0
200,30077,Forest Park,5,40790,30154,Monroe,2/15/2023 8:37:13,2/15/2023 8:38:13,,41.88316,-87.62944,179,2/15/2023 8:38:19,1,0
104,30077,Forest Park,5,40790,30154,Monroe,2/15/2023 8:39:11,2/15/2023 8:40:11,,41.88316,-87.62944,179,2/15/2023 8:40:19,1,0
240,30077,Forest Park,5,40790,30154,Monroe,2/15/2023 8:45:37,2/15/2023 8:46:37,,41.88316,-87.62944,179,2/15/2023 8:46:18,1,0
218,30077,Forest Park,5,40790,30154,Monroe,2/15/2023 17:03:26,2/15/2023 17:04:26,,41.88316,-87.62944,179,2/15/2023 17:04:17,1,0
213,30077,Forest Park,5,40790,30154,Monroe,2/15/2023 17:13:32,2/15/2023 17:14:32,,41.88316,-87.62944,179,2/15/2023 17:14:18,1,0
